time_step,cpu_util_percent
0,49.0
1,49.0
2,47.35294117647059
3,43.23529411764706
4,39.11764705882353
5,35.0
6,42.0
7,35.63636363636364
8,29.272727272727273
9,39.6
10,38.68181818181818
11,38.22727272727273
12,34.714285714285715
13,38.285714285714285
14,33.0
15,34.42857142857143
16,32.0
17,31.615384615384617
18,31.23076923076923
19,31.0
20,31.714285714285715
21,34.2
22,26.0
23,32.225806451612904
24,32.54838709677419
25,32.87096774193548
26,33.0
27,37.57142857142857
28,43.2
29,21.0
30,22.0
31,26.692307692307693
32,25.923076923076923
33,25.153846153846153
34,27.894736842105264
35,27.36842105263158
36,32.0
37,26.684210526315788
38,28.789473684210527
39,39.85714285714286
40,26.642857142857142
41,27.22222222222222
42,35.61538461538461
43,28.692307692307693
44,31.22222222222222
45,25.285714285714285
46,21.0
47,25.153846153846153
48,27.0
49,24.0
50,24.833333333333332
51,25.666666666666668
52,26.11111111111111
53,23.88888888888889
54,27.384615384615387
55,34.666666666666664
56,28.857142857142858
57,26.0
58,21.454545454545453
59,28.142857142857142
60,28.0
61,28.0
62,28.0
63,25.2
64,26.428571428571427
65,25.0
66,26.4
67,30.27777777777778
68,33.05555555555556
69,27.0
70,28.076923076923077
71,29.22222222222222
72,34.0
73,47.0
74,19.0
75,20.904761904761905
76,25.666666666666664
77,27.875
78,24.125
79,17.5
80,19.444444444444443
81,21.4
82,19.571428571428573
83,20.5
84,17.0
85,18.76923076923077
86,19.2
87,18.666666666666668
88,23.818181818181817
89,25.4
90,23.153846153846153
91,23.923076923076923
92,26.8125
93,24.428571428571427
94,25.0
95,33.0
96,28.384615384615383
97,27.0
98,27.0
99,23.4
100,27.333333333333332
101,46.5
102,45.0
103,44.0
104,43.285714285714285
105,41.75
106,41.125
107,43.333333333333336
108,25.8
109,27.0
110,23.0
111,22.5
112,20.4
113,24.22222222222222
114,27.925925925925924
115,31.62962962962963
116,27.95
117,23.450000000000003
118,22.428571428571427
119,25.666666666666668
120,29.0
121,31.608695652173914
122,34.21739130434783
123,29.0
124,22.285714285714285
125,23.714285714285715
126,24.555555555555557
127,21.4
128,23.4
129,21.23076923076923
130,23.0
131,19.857142857142858
132,20.565217391304348
133,24.47826086956522
134,28.6
135,30.870967741935484
136,28.612903225806452
137,26.35483870967742
