time_step,cpu_util_percent
0,38.2
1,39.63636363636364
2,33.0
3,31.5
4,32.75
5,34.25
6,39.9
7,29.0
8,34.6
9,39.18181818181818
10,31.0
11,30.0
12,31.727272727272727
13,34.42857142857143
14,31.210526315789473
15,31.736842105263158
16,32.4
17,33.2
18,34.0
19,32.666666666666664
20,33.4
21,31.4
22,27.444444444444443
23,44.5
24,38.6
25,36.6
26,33.833333333333336
27,28.0
28,43.57142857142857
29,33.72727272727273
30,30.09090909090909
31,26.454545454545453
32,29.0
33,31.210526315789473
34,38.578947368421055
35,40.75
36,35.125
37,29.5
38,28.6
39,27.0
40,31.642857142857142
41,31.428571428571427
42,34.2
43,34.7
44,41.4
45,33.0
46,31.142857142857142
47,26.5
48,24.333333333333332
49,28.818181818181817
50,28.363636363636363
51,30.0
52,34.0
53,36.5
54,36.172413793103445
55,35.13793103448276
56,34.10344827586207
57,26.0
58,22.0
59,22.75
60,23.583333333333332
61,25.428571428571427
62,28.285714285714285
63,32.0
64,26.571428571428573
65,24.0
66,27.0
67,36.5
68,32.0
69,30.272727272727273
70,29.0
71,27.571428571428573
72,25.857142857142858
73,22.166666666666668
74,21.5
75,21.0
76,31.0
77,30.0
78,26.5
79,22.285714285714285
80,25.142857142857142
81,31.333333333333336
82,29.333333333333332
83,31.857142857142858
84,26.454545454545453
85,26.23076923076923
86,27.0
87,31.0
88,35.266666666666666
89,30.6
90,25.933333333333334
91,25.0
92,25.0
93,38.0
94,26.0
95,25.62962962962963
96,25.25925925925926
97,21.0
98,24.0
99,32.0
100,32.0
101,29.333333333333332
102,25.083333333333332
103,25.142857142857142
104,26.0
105,25.22222222222222
106,26.454545454545453
107,28.272727272727273
108,35.0
109,33.666666666666664
110,28.0
111,25.5
112,23.0
113,32.75
114,30.846153846153847
115,31.18181818181818
116,32.75
117,29.23076923076923
118,25.384615384615383
119,25.2
120,28.0
121,29.25
122,30.5
123,31.75
124,30.76923076923077
125,26.5
126,22.2
127,29.0
128,24.5
129,23.25
130,22.0
131,23.615384615384617
132,24.0
133,24.75
134,26.363636363636363
135,25.454545454545453
136,24.347826086956523
137,23.043478260869566
138,22.333333333333332
139,25.428571428571427
140,22.88888888888889
141,25.11111111111111
142,25.5
143,23.545454545454547
144,24.151515151515152
145,24.757575757575758
146,29.285714285714285
147,31.5
148,32.18181818181818
149,26.727272727272727
150,25.11111111111111
151,29.0
152,38.63636363636363
153,35.54545454545455
154,31.90909090909091
155,28.454545454545453
156,26.466666666666665
157,31.133333333333333
158,29.4
159,25.363636363636363
160,25.0
161,25.944444444444443
162,28.72222222222222
163,29.0
164,24.0
165,24.0
166,23.5
167,27.923076923076923
168,33.0
169,29.25
170,37.0
171,33.0
172,29.451612903225808
173,25.903225806451612
174,22.35483870967742
175,31.9
176,34.0
177,26.8
178,26.0
179,28.285714285714285
180,30.57142857142857
181,32.857142857142854
182,29.625
183,24.8
184,29.0
185,37.0
186,29.666666666666668
187,28.285714285714285
188,29.23076923076923
189,25.384615384615383
190,27.25
191,31.181818181818183
192,35.72727272727273
193,29.0
194,32.333333333333336
195,32.30769230769231
196,31.53846153846154
197,30.76923076923077
198,30.0
199,30.952380952380953
200,31.904761904761905
201,29.0
202,33.88235294117647
203,38.0
204,30.5
205,31.05
206,34.55
207,35.4
208,30.066666666666666
209,40.63636363636364
210,35.666666666666664
211,24.833333333333336
212,23.6
213,25.333333333333332
214,36.6
215,32.45454545454545
216,29.77777777777778
217,31.0
218,32.8
219,31.42105263157895
220,28.789473684210527
221,32.0
222,37.0
223,34.27272727272727
224,29.875
225,29.25
226,28.0
227,29.375
228,30.473684210526315
229,32.578947368421055
230,29.0
231,28.6
232,25.0
233,24.0
234,24.0
235,23.047619047619047
236,22.095238095238095
237,21.166666666666668
238,25.055555555555557
239,26.166666666666668
240,23.0
241,20.25
242,21.6
243,18.444444444444443
244,17.0
245,15.666666666666666
246,13.0
247,25.0
248,25.0
249,25.0
250,27.375
251,22.11111111111111
252,20.304347826086957
253,22.47826086956522
254,21.428571428571427
255,19.5
256,18.363636363636363
257,20.833333333333332
258,19.333333333333332
259,17.0
260,24.5
261,16.2
262,16.0
263,18.9
264,22.0
265,20.0
266,22.22222222222222
267,18.833333333333332
268,17.166666666666668
269,17.0
270,23.0
271,17.0
272,15.64
273,15.24
274,15.0
275,19.81818181818182
276,28.0
277,22.214285714285715
278,20.818181818181817
279,20.0
280,16.153846153846153
281,15.0
282,15.0
283,19.0
284,16.647058823529413
285,23.11764705882353
286,29.0
287,31.454545454545453
288,28.25
289,30.75
290,32.666666666666664
291,29.333333333333332
292,26.0
293,24.823529411764707
294,28.0
295,35.0
296,32.15
297,32.65
298,30.375
299,24.571428571428573
300,24.0
301,27.0
302,21.387096774193548
303,22.35483870967742
304,23.322580645161292
305,29.5
306,29.75
307,22.25
308,19.0
309,19.0
310,19.5
311,28.333333333333332
312,32.63636363636363
313,26.4
314,25.75
315,32.0
316,22.5
317,37.0
318,22.923076923076923
319,21.384615384615383
320,25.5
321,30.0
322,27.0
323,29.25
324,39.0
325,40.1875
326,40.8125
327,31.923076923076923
328,36.0
329,31.5
330,36.75
331,41.0
332,37.0
333,32.0
334,33.42857142857143
335,35.75
336,33.0
337,33.0
338,35.142857142857146
339,30.0
340,36.470588235294116
341,46.57142857142857
342,47.0
343,47.642857142857146
344,48.0
345,58.1
346,51.6
347,40.66666666666667
348,35.0
349,29.5
350,26.142857142857142
351,23.285714285714285
352,38.23076923076923
353,42.1
354,25.53846153846154
355,24.0
356,24.0
357,27.5
358,30.0
359,30.0
360,30.0
361,30.0
362,30.0
363,36.46153846153846
364,44.6
365,45.34782608695652
366,45.78260869565217
367,37.0
368,44.0
369,43.24242424242424
370,43.54545454545455
371,43.84848484848485
372,37.5
373,38.666666666666664
374,42.0
375,26.0
376,25.09090909090909
377,26.5
378,30.5
379,35.5
380,40.0
381,36.0
382,31.294117647058822
383,29.0
384,32.333333333333336
385,35.666666666666664
386,26.783783783783782
387,26.243243243243242
388,25.7027027027027
389,25.16216216216216
390,22.475
391,27.225
392,31.975
393,36.725
394,38.5
395,34.583333333333336
396,32.22222222222222
397,30.0
398,30.0
399,30.0
400,30.0
401,32.90909090909091
402,33.810810810810814
403,33.54054054054054
404,33.270270270270274
405,33.0
406,33.23809523809524
407,33.476190476190474
408,33.714285714285715
409,33.95238095238095
410,31.333333333333332
411,28.0
412,22.8
413,18.166666666666668
414,24.0
415,26.857142857142858
416,26.571428571428573
417,28.476190476190474
418,30.0
419,51.0
420,46.0
421,42.333333333333336
422,43.0
423,43.0
424,43.0
425,43.0
426,46.333333333333336
427,48.0
428,48.8
429,50.8
430,38.0
431,33.1875
432,35.5
433,45.0
434,45.72727272727273
435,35.57142857142857
436,35.8
437,40.42857142857143
438,41.92307692307692
439,41.5
440,42.75
441,47.0
442,57.0
443,54.23529411764706
444,46.0
445,42.0
446,39.0
447,55.0
448,55.45454545454545
449,58.2
450,54.0
451,35.142857142857146
452,39.0
453,40.0
454,43.1578947368421
455,45.5
456,41.15384615384615
457,31.923076923076923
458,32.06666666666667
459,34.733333333333334
460,30.0
461,44.333333333333336
462,40.5
463,41.0
464,45.51851851851852
465,42.55555555555556
466,39.592592592592595
467,46.38461538461539
468,42.666666666666664
469,33.0
470,43.0
471,42.142857142857146
472,48.75
473,48.125
474,49.333333333333336
475,65.66666666666667
476,49.666666666666664
477,46.333333333333336
478,45.857142857142854
479,45.470588235294116
480,53.0
481,54.77777777777778
482,44.0
483,40.666666666666664
484,39.6
485,42.241379310344826
486,42.58620689655172
487,42.93103448275862
488,41.0
489,47.285714285714285
490,44.8
491,38.666666666666664
492,37.5
493,40.0
494,38.125
495,36.2
496,37.333333333333336
497,40.76923076923077
498,34.61538461538461
499,32.05882352941177
500,52.647058823529406
501,59.8
502,50.857142857142854
503,48.0
504,43.333333333333336
505,44.333333333333336
506,46.07692307692308
507,44.53846153846154
508,43.0
509,34.2
510,33.0
511,35.333333333333336
512,36.36363636363636
513,54.6
514,46.6
515,33.599999999999994
516,31.0
517,31.083333333333332
518,31.916666666666668
519,32.0
520,32.0
521,25.0
522,40.27272727272727
523,46.5
524,38.09090909090909
525,39.0
526,49.0
527,54.666666666666664
528,51.666666666666664
529,43.333333333333336
530,49.42857142857143
531,56.2
532,49.0
533,49.0
534,62.77777777777778
535,52.2
536,59.61290322580645
537,67.6774193548387
538,75.74193548387098
539,82.85714285714286
540,81.42857142857143
541,83.66666666666667
542,79.33333333333333
543,80.33333333333333
544,80.0
545,73.0
546,63.0
547,58.166666666666664
548,63.583333333333336
549,62.75
550,61.916666666666664
551,61.083333333333336
552,66.2
553,75.2
554,66.33333333333333
555,57.42857142857143
556,63.6
557,60.46666666666667
558,65.13333333333334
559,69.0
560,56.0
561,55.63636363636363
562,54.17391304347826
563,54.608695652173914
564,55.05882352941177
565,55.64705882352941
566,54.18181818181818
567,49.63636363636363
568,49.0
569,51.285714285714285
570,54.142857142857146
571,51.0
572,58.23076923076923
573,59.0
574,56.06666666666667
575,54.51111111111111
576,52.955555555555556
577,51.4
578,50.5
579,51.666666666666664
580,52.4375
581,54.142857142857146
582,61.8421052631579
583,63.94736842105263
584,72.0
585,75.07692307692308
586,66.0
587,66.38461538461539
588,66.76923076923077
589,66.11111111111111
590,54.5
591,46.714285714285715
592,49.57142857142857
593,52.42857142857143
594,51.15384615384615
595,47.0
596,42.81818181818182
597,41.904761904761905
598,40.95238095238095
599,40.0
600,39.04761904761905
601,38.095238095238095
602,43.82352941176471
603,47.666666666666664
604,51.91304347826087
605,49.73913043478261
606,47.0
607,49.86363636363637
608,53.95454545454545
609,58.0
610,53.72727272727273
611,47.6
612,38.0
613,37.09090909090909
614,32.25
615,34.6
616,36.6
617,29.23076923076923
618,33.333333333333336
619,37.43589743589744
620,41.53846153846154
621,41.09090909090909
622,36.25
623,37.9
624,46.9
625,55.9
626,63.26086956521739
627,55.869565217391305
628,48.47826086956522
629,35.66666666666667
630,33.81818181818182
631,35.7
632,35.2
633,30.5
634,31.434782608695652
635,36.21739130434783
636,41.0
637,46.0
638,64.77777777777777
639,57.4
640,50.82857142857143
641,44.25714285714285
642,39.333333333333336
643,41.0
644,47.23809523809524
645,57.714285714285715
646,61.714285714285715
647,56.0
648,51.45454545454545
649,49.0
650,48.0
651,53.5
652,44.5
653,61.45454545454545
654,56.0
655,47.26315789473684
656,46.21052631578947
657,38.0
658,42.088235294117645
659,42.38235294117647
660,42.6764705882353
661,42.970588235294116
662,59.857142857142854
663,49.4
664,39.0
665,37.63636363636363
666,36.18181818181818
667,45.125
668,36.0
669,40.93333333333334
670,47.285714285714285
671,40.142857142857146
672,33.0
673,33.689655172413794
674,33.3448275862069
675,33.0
676,34.75
677,34.63636363636363
678,38.78947368421053
679,37.73684210526316
680,36.54545454545455
681,39.27272727272727
682,42.0
683,39.83783783783784
684,37.67567567567568
685,35.513513513513516
686,35.5
687,40.5
688,44.27272727272727
689,44.666666666666664
690,45.0
691,35.18181818181818
692,39.291666666666664
693,42.208333333333336
694,45.125
695,47.86666666666667
696,51.333333333333336
697,58.0
698,56.5
699,51.0
700,43.72727272727273
701,45.07692307692308
702,46.666666666666664
703,47.0
704,45.18181818181818
705,44.0
706,44.5
707,45.0
708,42.142857142857146
709,53.75
710,50.592592592592595
711,41.333333333333336
712,32.833333333333336
713,31.166666666666668
714,29.526315789473685
715,34.78947368421053
716,44.333333333333336
717,37.0
718,47.5
719,41.470588235294116
720,40.88235294117647
721,40.294117647058826
722,42.333333333333336
723,37.54545454545455
724,33.0
725,37.0
726,35.333333333333336
727,34.45454545454545
728,36.72727272727273
729,39.0
730,35.81818181818182
731,32.63636363636364
732,31.058823529411764
733,32.0
734,35.833333333333336
735,39.5
736,47.83333333333333
737,47.0
738,37.0
739,36.4375
740,37.53333333333333
741,42.86666666666667
742,41.0
743,41.0
744,42.888888888888886
745,40.5
746,39.55555555555556
747,36.5
748,31.8
749,33.5
750,34.125
751,32.333333333333336
752,37.54545454545455
753,42.975
754,47.225
755,51.475
756,55.725
757,53.5
758,48.5
759,45.5
760,48.76470588235294
761,53.0
762,53.0
763,47.21052631578947
764,42.5
765,45.7
766,36.857142857142854
767,32.0
768,33.25
769,32.76923076923077
770,29.0
771,32.57142857142857
772,33.333333333333336
773,32.22222222222222
774,29.333333333333332
775,28.0
776,32.09090909090909
777,30.727272727272727
778,28.5
779,36.25
780,38.4
781,34.625
782,33.0
783,40.27272727272727
784,37.5
785,36.36363636363637
786,24.666666666666668
787,30.555555555555557
788,28.0
789,28.0
790,34.42857142857143
791,38.083333333333336
792,38.916666666666664
793,44.57142857142857
794,40.285714285714285
795,36.0
796,37.92307692307692
797,39.84615384615385
798,39.0
799,34.0
